Application,Repeat Count,IP Protocol,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),Packets Sent,Packets Received,Session End Reason,Risk of app,Label,Packets per second,Bytes per second,Average packet size
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1969.0,891.0,1078.0,19.0,30.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.6333333333333333,65.63333333333334,103.63157894736842
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,1842.0,830.0,1012.0,17.0,60.0,9.0,8.0,tcp-rst-from-server,4.0,Slowloris,0.2833333333333333,30.7,108.3529411764706
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1548.0,668.0,880.0,13.0,31.0,7.0,6.0,tcp-rst-from-server,4.0,Slowloris,0.41935483870967744,49.935483870967744,119.07692307692308
web-browsing,1.0,tcp,1549.0,669.0,880.0,13.0,30.0,7.0,6.0,tcp-rst-from-server,4.0,Slowloris,0.43333333333333335,51.63333333333333,119.15384615384616
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,aged-out,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,2585.0,1237.0,1348.0,26.0,82.0,13.0,13.0,tcp-fin,4.0,Slowloris,0.3170731707317073,31.524390243902438,99.42307692307692
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1971.0,893.0,1078.0,19.0,90.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.2111111111111111,21.9,103.73684210526316
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,3717.0,1848.0,1869.0,44.0,55.0,23.0,21.0,tcp-rst-from-client,4.0,Slowloris,0.8,67.58181818181818,84.47727272727273
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1929.0,851.0,1078.0,19.0,90.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.2111111111111111,21.433333333333334,101.52631578947368
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,aged-out,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,aged-out,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1467.0,646.0,821.0,12.0,8.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,1.5,183.375,122.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1418.0,597.0,821.0,12.0,8.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,1.5,177.25,118.16666666666667
web-browsing,1.0,tcp,1953.0,869.0,1084.0,18.0,41.0,9.0,9.0,tcp-fin,4.0,Slowloris,0.43902439024390244,47.63414634146341,108.5
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,2264.0,1048.0,1216.0,22.0,59.0,11.0,11.0,tcp-fin,4.0,Slowloris,0.3728813559322034,38.3728813559322,102.9090909090909
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1835.0,823.0,1012.0,17.0,60.0,9.0,8.0,tcp-rst-from-server,4.0,Slowloris,0.2833333333333333,30.583333333333332,107.94117647058823
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1625.0,673.0,952.0,14.0,26.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.5384615384615384,62.5,116.07142857142857
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1930.0,852.0,1078.0,19.0,90.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.2111111111111111,21.444444444444443,101.57894736842105
web-browsing,1.0,tcp,2571.0,1223.0,1348.0,26.0,86.0,13.0,13.0,tcp-fin,4.0,Slowloris,0.3023255813953488,29.8953488372093,98.88461538461539
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,aged-out,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,1824.0,812.0,1012.0,17.0,60.0,9.0,8.0,tcp-rst-from-server,4.0,Slowloris,0.2833333333333333,30.4,107.29411764705883
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,aged-out,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,aged-out,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
web-browsing,1.0,tcp,1700.0,754.0,946.0,15.0,30.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.5,56.666666666666664,113.33333333333333
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1639.0,693.0,946.0,15.0,30.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.5,54.63333333333333,109.26666666666667
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1419.0,598.0,821.0,12.0,8.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,1.5,177.375,118.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,299.0,225.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,74.75
web-browsing,1.0,tcp,5882.0,3015.0,2867.0,74.0,31.0,38.0,36.0,tcp-rst-from-client,4.0,Slowloris,2.3870967741935485,189.74193548387098,79.48648648648648
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
incomplete,1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,aged-out,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1565.0,678.0,887.0,14.0,38.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,0.3684210526315789,41.18421052631579,111.78571428571429
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1973.0,895.0,1078.0,19.0,30.0,10.0,9.0,tcp-rst-from-server,4.0,Slowloris,0.6333333333333333,65.76666666666667,103.84210526315789
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1419.0,598.0,821.0,12.0,8.0,7.0,5.0,tcp-rst-from-client,4.0,Slowloris,1.5,177.375,118.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,aged-out,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1647.0,695.0,952.0,14.0,21.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.6666666666666666,78.42857142857143,117.64285714285714
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1566.0,679.0,887.0,14.0,1.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,14.0,1566.0,111.85714285714286
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,2217.0,1007.0,1210.0,23.0,50.0,12.0,11.0,tcp-rst-from-server,4.0,Slowloris,0.46,44.34,96.3913043478261
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
web-browsing,1.0,tcp,1633.0,681.0,952.0,14.0,21.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.6666666666666666,77.76190476190476,116.64285714285714
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1510.0,630.0,880.0,13.0,31.0,7.0,6.0,tcp-rst-from-server,4.0,Slowloris,0.41935483870967744,48.70967741935484,116.15384615384616
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,aged-out,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,2660.0,1312.0,1348.0,26.0,83.0,13.0,13.0,tcp-fin,4.0,Slowloris,0.3132530120481928,32.04819277108434,102.3076923076923
web-browsing,1.0,tcp,1685.0,739.0,946.0,15.0,60.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.25,28.083333333333332,112.33333333333333
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1606.0,719.0,887.0,14.0,12.0,8.0,6.0,tcp-rst-from-client,4.0,Slowloris,1.1666666666666667,133.83333333333334,114.71428571428571
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-server,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,5067.0,3587.0,1480.0,43.0,123.0,28.0,15.0,tcp-fin,4.0,Slowloris,0.34959349593495936,41.19512195121951,117.83720930232558
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-rst-from-client,3.0,DoS,0.0,0.0,60.0
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,tcp-fin,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,151.0,151.0,0.0,2.0,31.0,2.0,0.0,tcp-reuse,4.0,Slowloris,0.06451612903225806,4.870967741935484,75.5
web-browsing,1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.0
web-browsing,1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,75.25
dns-base,1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,0,3.0,DoS,0.0,0.0,60.0
web-browsing,1.0,tcp,1688.0,742.0,946.0,15.0,60.0,8.0,7.0,tcp-rst-from-server,4.0,Slowloris,0.25,28.133333333333333,112.53333333333333
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
incomplete,1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,aged-out,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0
web-browsing,1.0,tcp,1637.0,685.0,952.0,14.0,21.0,7.0,7.0,tcp-fin,4.0,Slowloris,0.6666666666666666,77.95238095238095,116.92857142857143
web-browsing,1.0,tcp,1931.0,847.0,1084.0,18.0,41.0,9.0,9.0,tcp-fin,4.0,Slowloris,0.43902439024390244,47.09756097560975,107.27777777777777
web-browsing,1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,0,4.0,Slowloris,0.0,0.0,108.25
incomplete,1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,aged-out,1.0,Slowloris,0.0,0.0,74.0
web-browsing,1.0,tcp,507.0,433.0,74.0,5.0,1.0,4.0,1.0,0,4.0,Slowloris,5.0,507.0,101.4
